gene_symbol	0
ITGB3	10.720574232895972
MEF2C	10.624989882355177
CDC27	9.92002132201521
FZD2	9.74893820803483
KPNB1	9.635095928297584
DBF4B	9.602178893016397
POLR3A	9.35079934730991
FADS2	9.29172016529021
HEXIM1	9.225006408271332
CTNNA1	9.219178999978581
B3GAT1	9.204941091322597
TBKBP1	9.154742807848464
TBX21	8.738534361447234
RSL24D1	8.730302275873338
HEXIM2	8.6428210949452
GBGT1	8.5849172986053
APOH	8.538631015603576
CCPG1	8.369885789541058
DIABLO	8.318345041609245
NEDD4	8.307367622095054
EFTUD2	8.250402796276887
MANBA	7.804013129622327
NFKB1	7.802707576180854
CRHR1	7.638074341370624
AKAP13	7.594008158574508
OSTM1	7.594008158574508
NDRG1	7.572963885444436
MYL4	7.358743699124248
RFX7	7.328638405493827
RAB27A	7.253837175481083
NMT1	7.159691494427878
PLEKHM1	7.151872982316534
KIF18B	7.139144365389026
FMNL1	6.925516883427154
CD300LG	6.767159137519896
TSHB	6.4988026433029376
DCAKD	6.230855462416901
MAGEA3	6.188010655873725
CA8	5.983031734073059
TP53BP1	5.95122910519667
SKAP1	5.903806699759594
KDR	5.896897036595559
PLCD3	5.776412756679413
NPM1	5.540371902893696
NSF	5.539325645689081
DDX10	5.5051861236005415
LRRC37A	5.37824735865964
SRP14	5.358233759573649
CFC1	5.32300245188485
CFP	5.318592445230074
KANSL1	5.310128710737144
ACY3	5.267988503758294
SERPING1	5.159435746187212
SDHB	5.141731193972378
HNF1A	5.009341641383186
SHC1	4.939206232338567
FGF21	4.874705660581528
AMBN	4.700231942368973
FGF6	4.545606973269528
BTLA	4.532869745387387
ADGRG1	4.367513316151738
PNPT1	4.357615240918617
ICAM2	4.318782923036086
VAMP5	4.260697560602839
ADAMTS1	4.210053230376637
ARL17A	4.198779827188051
KIAA0319	4.158422759396287
PROS1	4.154756281201506
IGFBP2	3.989180751478376
LMNB1	3.854670466925043
CNGB3	3.8326315643098914
GFAP	3.828055228841121
GFRAL	3.8036955013836184
PECAM1	3.7595030471900284
STX5	3.7538038579323345
NCAN	3.748657386231799
GRP	3.6949956550770544
UPK3BL1	3.69298643583548
PER3	3.6924260473728574
KLRC1	3.688149182340808
BST2	3.6765498041840234
CRH	3.6727086451240982
RSPO3	3.6621564499231454
DTX2	3.653752417241626
IL18	3.5486768417806127
FGL1	3.537202575501131
DHODH	3.5316164638119782
LYPD3	3.513219276401773
MORN4	3.4720720191359873
ARNTL	3.4630703637195595
ATF4	3.446770473969808
TYRP1	3.406573735751012
HEPH	3.3793032205429565
SERPINF2	3.3757036143681662
ACP1	3.3754670286159323
CKB	3.345012620338384
ADAMTS8	3.331871202302624
OGT	3.29961015923723
NFYA	3.2961355506760315
HPGDS	3.2744456202623975
CD3G	3.2703397413151856
JAZF1	3.2603441049500383
MYOM2	3.22467222978322
RPGR	3.2124129788140667
AGR3	3.2056533854181546
LXN	3.1534034449257566
ENG	3.150214256776829
DSG4	3.1481434758363225
LAMA1	3.134102787989894
PTPRN2	3.1334768876266543
GALNT2	3.12717385810345
GSTP1	3.10811464690172
PRDX3	3.0894877619676335
ERN1	3.0712880912961427
IL2RB	3.059349964742495
CPA2	3.0217149124854648
ALDH5A1	2.9792007047056908
AGR2	2.9673132572425427
NRTN	2.951075923877086
CPE	2.941130896520428
GPC5	2.899466466909882
MECR	2.8994175489048324
CD244	2.8909559204306463
BCL2	2.8865618848017545
GPHA2	2.8829487920749433
CCL23	2.847431705595031
L1CAM	2.8463145307364313
PPP1R14A	2.8273167573452573
CNDP1	2.8116705219273337
AREG	2.8061087687200095
FLT4	2.7877506192921078
CEP290	2.7758695324260088
MRPL46	2.7716848342392755
COX5B	2.731010623005542
CD1C	2.710782103605364
LEPR	2.6963692079027988
TTR	2.663649401558635
LYPLA2	2.660465791505979
PEPD	2.6574405590082972
APLP1	2.655412458795625
ENTPD6	2.6329182778466254
DDC	2.6277802424825527
DCC	2.5895001720875745
PTPRR	2.5805993211887865
ADIPOQ	2.5584746617983507
PAFAH1B3	2.558076505484719
SH3GL3	2.550430734407505
CREBZF	2.5415836207972924
VAMP8	2.532774704235762
CD200R1	2.5289624564352797
