gene_symbol	0
MEF2C	11.05293191502994
CDC27	10.480189074072557
ITGB3	10.204465453398628
CTNNA1	9.765096741501823
FZD2	9.702947481055762
POLR3A	9.69454313781705
DBF4B	9.62758752969846
FADS2	9.624334320852503
B3GAT1	9.521654626072294
TBKBP1	9.518603695478836
KPNB1	9.17900970204597
TBX21	9.113265676893503
RSL24D1	9.105458141596465
HEXIM1	8.816124754811776
CCPG1	8.770948449011255
NEDD4	8.524925062098012
EFTUD2	8.472204948718579
HEXIM2	8.43217362856365
GBGT1	8.345874249868425
APOH	8.331777050926641
DIABLO	8.231748928911955
NMT1	8.231669470419542
FMNL1	8.11915790165227
NFKB1	7.836906080771153
MANBA	7.798924699038265
KIF18B	7.750086118565234
RFX7	7.722272290195007
OSTM1	7.703318922622432
AKAP13	7.703318922622432
RAB27A	7.662406923182631
MYL4	7.638837390725966
PLEKHM1	7.57935937804215
CRHR1	7.372316317300855
NDRG1	7.206239616502326
DCAKD	6.72250538262809
PLCD3	6.237551648228641
TSHB	6.056303175757946
LRRC37A	5.792723684182343
MAGEA3	5.74104332772352
CA8	5.5369061752589905
TP53BP1	5.505490256917772
SKAP1	5.458773821785266
KDR	5.451979583965279
CD300LG	5.313903268978141
NPM1	5.10551302778658
SRP14	4.931483872069919
CFC1	4.898042027564954
CFP	4.893861713315596
NSF	4.828968932411775
DDX10	4.799459333897607
KANSL1	4.561639178072365
ACY3	4.516878026894456
FGF21	4.4783181840635375
SERPING1	4.461004863124699
SDHB	4.44265875952313
ARL17A	4.4401521859531785
HNF1A	4.363434324656832
SHC1	4.320865504290016
AMBN	4.3176140903020706
FGF6	4.073886411590342
BTLA	4.065655091771231
ADGRG1	4.014712035642499
ICAM2	3.9707047763080396
PNPT1	3.9508166778285605
VAMP5	3.8860125779018713
ADAMTS1	3.8517690850960657
PROS1	3.823065622103691
KIAA0319	3.8165846099601755
IGFBP2	3.6992783299999688
GFRAL	3.567237928011407
LMNB1	3.554272283009084
CNGB3	3.5345909286682202
STX5	3.5311170990102583
NCAN	3.527376407184674
GRP	3.48820884404734
UPK3BL1	3.486736557264325
PER3	3.4863260854652207
KLRC1	3.483190347865236
BST2	3.474674937607514
PECAM1	3.4693292361798544
DTX2	3.457900322968029
CRH	3.3919631332298605
RSPO3	3.3825644191572004
FGL1	3.3712759757753754
DHODH	3.3670875233992215
MORN4	3.322236943478637
ARNTL	3.315423178652161
IL18	3.2815608702396313
LYPD3	3.250027845586673
CKB	3.2252432387479115
ADAMTS8	3.215110565215954
ATF4	3.190969162399785
OGT	3.1901555167092743
TYRP1	3.155259906318406
HEPH	3.1310435109057497
SERPINF2	3.1278472474528876
ACP1	3.127635932392022
RPGR	3.122127935102613
AGR3	3.116819092811765
PTPRN2	3.0598138860696036
NFYA	3.057218800790525
HPGDS	3.037971387754705
CD3G	3.0343293604337944
PRDX3	3.024784378904043
MYOM2	2.993818961493335
CPA2	2.970387115261855
ALDH5A1	2.9359906120545363
LXN	2.930616602916681
ENG	2.927790951191044
AGR2	2.9263357236955874
DSG4	2.9259536263266046
LAMA1	2.913505743154262
NRTN	2.913121798423923
GALNT2	2.9073625009328445
GSTP1	2.890467536544484
MECR	2.8708807828147056
ERN1	2.8578256389501044
GPHA2	2.8573490092451514
IL2RB	2.8472449447670414
PPP1R14A	2.811411590488047
CEP290	2.76861209609109
CPE	2.742470407906747
COX5B	2.7310429167024566
GPC5	2.705517690581129
LEPR	2.7018708383106773
CD244	2.6979671050781384
BCL2	2.6940678941115337
LYPLA2	2.671489379181041
APLP1	2.667201170166931
CCL23	2.6593368490902134
L1CAM	2.6583446387990195
ENTPD6	2.6480779894053286
DDC	2.643701406127729
CNDP1	2.6275776039520626
AREG	2.622636891819008
FLT4	2.6063262211257245
PTPRR	2.603370171547135
MRPL46	2.5920464505272767
ADIPOQ	2.5843687403106186
SH3GL3	2.57744490331196
VAMP8	2.562224091730519
MEPE	2.5486189792285017
CD1C	2.537885608333013
KLB	2.5193279169022507
TTR	2.4959331055231173
PEPD	2.490403682184107
GAPDH	2.4874324054924495
PGA4	2.4717542285338863
TFPI2	2.4708908847123685
MME	2.4404620453282146
PKN3	2.4311215129261656
DCC	2.4298683310715914
SCGB3A2	2.4141070244379104
SPRY2	2.4049785847085556
PAFAH1B3	2.401845339320644
CLINT1	2.393651733051778
CREBZF	2.3871331031510254
JAZF1	2.376433692016654
CD200R1	2.3758714178706914
TREML2	2.3732675266233167
SERPINA9	2.3438489539710963
NCS1	2.3417437184530185
AMFR	2.329342165023949
CST6	2.3176114976493003
COL9A2	2.31440339957004
GADD45GIP1	2.299853431911286
CNTN5	2.2866179164477494
MORF4L1	2.286562782718481
ECHS1	2.2491465337211483
APEX1	2.240286322539284
CACNA1C	2.238510268102437
OGFR	2.231097090874366
S100P	2.229127392480082
MNDA	2.2273790803160196
PAG1	2.2127680237256877
FGFBP2	2.20485069966427
SCP2	2.2034233119416395
C1RL	2.1938738647594844
ESPL1	2.193059193397187
CEACAM1	2.183972805901472
ZPR1	2.1735979763854987
EIF2S2	2.17053535614097
ACE2	2.154089967407009
OPLAH	2.151672722348102
PPP1R14D	2.1507694688950587
ASRGL1	2.1401962661836276
DHPS	2.1401224693631864
BPIFA2	2.130944295157233
RGMA	2.116857984131454
GRN	2.1098965076251597
SAP18	2.109647493342019
NENF	2.1095643063509586
TPK1	2.10652769020196
COL5A1	2.0918520074757065
DPP4	2.0859712488840536
MTHFD2	2.078777578867083
C1QA	2.0722082810791482
PAEP	2.0654231389633044
IVD	2.0633387712996933
L3HYPDH	2.0585303478322996
NUDT2	2.05500231119974
COL4A4	2.0450949950968327
LONP1	2.041443660311107
PLA2G1B	2.0378876131263826
SCARB1	2.034122277367531
GART	2.0254427875734695
IGFBP4	2.0151004712306113
PODXL	2.0039745984130493
HS6ST1	1.9998457842013997
CXCL16	1.9952490605242903
S100G	1.9950162918952867
NEDD9	1.9866407469990877
GFAP	1.981012969500622
CCL21	1.9795891948288602
EIF5A	1.9385813397141198
LIFR	1.9359949073359497
SELL	1.9344948140090932
UHRF2	1.9275590352817598
ZP4	1.9263921381624194
SF3B4	1.9239204454522854
SFTPD	1.9188943389537307
ARL13B	1.9182669264773937
GKN1	1.9081432113152363
RRP15	1.8973262193954608
BAG3	1.8963880320096211
LIPF	1.8864228176929225
CDHR5	1.8750584098508936
CCL26	1.8733811352851732
FEN1	1.8672699051104253
ACADSB	1.8597598069110144
SLC39A14	1.8512723721860584
COQ7	1.835440673230066
TOMM20	1.8326001295624335
PFDN4	1.821116746332917
TEF	1.8178293257536138
BTN1A1	1.8167696741049537
RGCC	1.8045922869826574
BPIFB2	1.8001759010300775
RAP1A	1.7985768160612436
RAB10	1.7933005504061714
CASC3	1.7926981724986841
C1QBP	1.7903794546014653
FN1	1.785941075338195
UGDH	1.7840834653513995
EVPL	1.7834899096952967
IL13RA2	1.7821090539141244
ICOSLG	1.7803046582006772
OXCT1	1.7727481321270926
IL10RB	1.7716558074637305
REXO2	1.7690543761937108
SPRR1B	1.7667614568580885
RBPMS2	1.76424219838198
GRSF1	1.7558900876184114
ELOA	1.751612917777177
CRX	1.7497789020784662
PPIE	1.745619449245075
CA7	1.7442595044592313
MCEE	1.740523827995531
LETM1	1.737840638351078
CEACAM20	1.724254768947913
RBPMS	1.718213930442492
GP1BA	1.712405057899785
PBK	1.7097269800143118
IL19	1.6943734222264966
SORT1	1.6922347832865592
TCL1B	1.691728458034923
DNAJB14	1.6886644112228262
RAB27B	1.6859888619690218
OCLN	1.6775496337103961
CDH23	1.6746696991534262
BRDT	1.6661561942580154
CTHRC1	1.6600993282016012
CTSF	1.6459290088380356
USP28	1.6450804893821969
ANXA5	1.6444522155798433
UNC5D	1.637201562294921
APP	1.6363281508003682
BCL7A	1.6348308873017052
FGF20	1.6336768537300626
NOMO1	1.6331663407100008
AMN	1.630177051162267
PLAU	1.6291607043726437
ARTN	1.6282663598298797
CD300LF	1.6271124511628554
IMMT	1.6266321912356148
SCRG1	1.6206916017674116
KCNH2	1.6085201438682375
PTGES2	1.6072984726316335
TNFRSF13C	1.5983923616076496
CD8A	1.597039541770952
FCER1A	1.568822334898125
IL17A	1.5616630689548716
MYH7B	1.5515823408446257
INSL5	1.548020035407208
IL3	1.5257546919226346
AFM	1.5244420117494846
CCNE1	1.508498959334755
STAM	1.5048235334453057
C1QTNF1	1.502458685591134
SERPINA12	1.501108414946918
TLR2	1.5005131015386965
NFKB2	1.4945786916916481
PPP1CC	1.481208547366293
AMOTL2	1.4793120203450922
ACOT13	1.4738520494603957
ASGR1	1.4712594267705477
RAB33A	1.4678119056549546
DUSP3	1.4633307200710552
STX7	1.463061387087968
TIMP4	1.4593909227737918
CA9	1.4579417744094845
CTSS	1.4569012929030705
NEK7	1.454734495554007
MAP1LC3B2	1.451866740013541
CD109	1.443535752422518
PRUNE2	1.4403349404664936
SULT2A1	1.4368783003409396
BCL7B	1.425466323765557
FGR	1.424202585708182
SSH3	1.4193240534288076
CD300A	1.4059688575106373
TGFA	1.4011152128084599
LRP2BP	1.3903072281938356
SPP1	1.3818216619436634
PVALB	1.377153475458506
CPLX2	1.3726661256497559
CBX2	1.371272739551618
PRG2	1.3628842637749314
CLEC11A	1.3608569817201714
F13B	1.3599853485123106
OLFM4	1.358707586482676
NAA10	1.3554535720696101
CXCL12	1.3312921289069504
